postcodes,district,county,district_county,total,agriculture_animal_production_hunting_forestry_and_fishing,extractive_industries,manufacturing_industries,electricity_gas_steam_hot_and_cold_water_and_cold air,water_collection_treatment_and_distribution,construction,wholesale_and_retail_trade,transport_and_storage,accommodation_catering_and_similar,information_and_communication_activity,real_estate_activities,consulting_scientific_technical_and_similar_activities,administrative_activities_and_support_services,education,human_health_and_social_support_activities,artistic_concert_sporting_and_recreational_activities,other_service_activities
2914,Setúbal,Setúbal,Setúbal_Setúbal,0.010314112884709311,2.963985488994986e-4,1.3915424830962378e-6,3.1588014366284593e-4,2.57435359372804e-5,6.9577124154811885e-6,6.665488494030979e-4,0.001440942241246154,2.8874506524246933e-4,8.947618166308809e-4,2.289087384693311e-4,4.571217056971141e-4,0.0011487183197959442,0.0019516383325424733,5.767943592433905e-4,0.0010366991499066972,3.360575096677414e-4,6.408053134658175e-4
2925,Setúbal,Setúbal,Setúbal_Setúbal,0.010314112884709311,2.963985488994986e-4,1.3915424830962378e-6,3.1588014366284593e-4,2.57435359372804e-5,6.9577124154811885e-6,6.665488494030979e-4,0.001440942241246154,2.8874506524246933e-4,8.947618166308809e-4,2.289087384693311e-4,4.571217056971141e-4,0.0011487183197959442,0.0019516383325424733,5.767943592433905e-4,0.0010366991499066972,3.360575096677414e-4,6.408053134658175e-4
2929,Setúbal,Setúbal,Setúbal_Setúbal,0.010314112884709311,2.963985488994986e-4,1.3915424830962378e-6,3.1588014366284593e-4,2.57435359372804e-5,6.9577124154811885e-6,6.665488494030979e-4,0.001440942241246154,2.8874506524246933e-4,8.947618166308809e-4,2.289087384693311e-4,4.571217056971141e-4,0.0011487183197959442,0.0019516383325424733,5.767943592433905e-4,0.0010366991499066972,3.360575096677414e-4,6.408053134658175e-4
2900,Setúbal,Setúbal,Setúbal_Setúbal,0.010314112884709311,2.963985488994986e-4,1.3915424830962378e-6,3.1588014366284593e-4,2.57435359372804e-5,6.9577124154811885e-6,6.665488494030979e-4,0.001440942241246154,2.8874506524246933e-4,8.947618166308809e-4,2.289087384693311e-4,4.571217056971141e-4,0.0011487183197959442,0.0019516383325424733,5.767943592433905e-4,0.0010366991499066972,3.360575096677414e-4,6.408053134658175e-4
2904,Setúbal,Setúbal,Setúbal_Setúbal,0.010314112884709311,2.963985488994986e-4,1.3915424830962378e-6,3.1588014366284593e-4,2.57435359372804e-5,6.9577124154811885e-6,6.665488494030979e-4,0.001440942241246154,2.8874506524246933e-4,8.947618166308809e-4,2.289087384693311e-4,4.571217056971141e-4,0.0011487183197959442,0.0019516383325424733,5.767943592433905e-4,0.0010366991499066972,3.360575096677414e-4,6.408053134658175e-4
7520,Setúbal,Sines,Setúbal_Sines,0.0011890730518057352,9.671220257518852e-5,0,4.80082156668202e-5,3.4788562077405943e-6,1.3915424830962378e-6,7.375175160410059e-5,1.9064132018418455e-4,4.105050325133901e-5,1.7115972542083724e-4,1.0436568623221782e-5,3.548433331895406e-5,9.740797381673664e-5,1.962074901165695e-4,5.357438559920515e-5,6.609826794707129e-5,3.757164704359842e-5,6.609826794707129e-5
7555,Setúbal,Sines,Setúbal_Sines,0.0011890730518057352,9.671220257518852e-5,0,4.80082156668202e-5,3.4788562077405943e-6,1.3915424830962378e-6,7.375175160410059e-5,1.9064132018418455e-4,4.105050325133901e-5,1.7115972542083724e-4,1.0436568623221782e-5,3.548433331895406e-5,9.740797381673664e-5,1.962074901165695e-4,5.357438559920515e-5,6.609826794707129e-5,3.757164704359842e-5,6.609826794707129e-5
4970,Viana do Castelo,Arcos de Valdevez,Viana do Castelo_Arcos de Valdevez,0.0020490463063592102,5.072172350885786e-4,6.957712415481189e-7,8.975449015970733e-5,1.0436568623221782e-5,1.3915424830962378e-6,2.7135078420376633e-4,2.9987740510723925e-4,2.8526620903472874e-5,1.9412017639192515e-4,1.3915424830962377e-5,4.452935945907961e-5,1.1480225485543961e-4,1.4680773196665308e-4,6.540249670552317e-5,1.398500195511719e-4,4.731244442527208e-5,7.305598036255248e-5
4974,Viana do Castelo,Arcos de Valdevez,Viana do Castelo_Arcos de Valdevez,0.0020490463063592102,5.072172350885786e-4,6.957712415481189e-7,8.975449015970733e-5,1.0436568623221782e-5,1.3915424830962378e-6,2.7135078420376633e-4,2.9987740510723925e-4,2.8526620903472874e-5,1.9412017639192515e-4,1.3915424830962377e-5,4.452935945907961e-5,1.1480225485543961e-4,1.4680773196665308e-4,6.540249670552317e-5,1.398500195511719e-4,4.731244442527208e-5,7.305598036255248e-5
4910,Viana do Castelo,Caminha,Viana do Castelo_Caminha,0.0017157718816576612,1.2802190844485387e-4,0,6.818558167171565e-5,5.566169932384951e-6,6.957712415481189e-7,2.532607319235153e-4,2.783084966192475e-4,2.0177366004895445e-5,2.0455674501514693e-4,1.809005228025109e-5,4.5225130700627724e-5,1.363711633434313e-4,2.0942714370598378e-4,8.836294767661109e-5,1.0923608492305465e-4,6.957712415481188e-5,8.070946401958178e-5
4914,Viana do Castelo,Caminha,Viana do Castelo_Caminha,0.0017157718816576612,1.2802190844485387e-4,0,6.818558167171565e-5,5.566169932384951e-6,6.957712415481189e-7,2.532607319235153e-4,2.783084966192475e-4,2.0177366004895445e-5,2.0455674501514693e-4,1.809005228025109e-5,4.5225130700627724e-5,1.363711633434313e-4,2.0942714370598378e-4,8.836294767661109e-5,1.0923608492305465e-4,6.957712415481188e-5,8.070946401958178e-5
4960,Viana do Castelo,Melgaço,Viana do Castelo_Melgaço,8.718013656597927e-4,3.506687057402519e-4,0,4.035473200979089e-5,6.957712415481189e-7,0,7.653483657029307e-5,9.60164313336404e-5,1.948159476334733e-5,6.888135291326376e-5,4.1746274492887135e-6,9.045026140125545e-6,3.9658960768242774e-5,6.888135291326376e-5,1.5306967314058615e-5,3.548433331895406e-5,1.3219653589414257e-5,3.339701959430971e-5
4964,Viana do Castelo,Melgaço,Viana do Castelo_Melgaço,8.718013656597927e-4,3.506687057402519e-4,0,4.035473200979089e-5,6.957712415481189e-7,0,7.653483657029307e-5,9.60164313336404e-5,1.948159476334733e-5,6.888135291326376e-5,4.1746274492887135e-6,9.045026140125545e-6,3.9658960768242774e-5,6.888135291326376e-5,1.5306967314058615e-5,3.548433331895406e-5,1.3219653589414257e-5,3.339701959430971e-5
4950,Viana do Castelo,Monção,Viana do Castelo_Monção,0.0022438622539926833,6.895093003741857e-4,6.9577124154811885e-6,1.071487711984103e-4,6.9577124154811885e-6,1.3915424830962378e-6,3.228378560783271e-4,3.047478037980761e-4,3.339701959430971e-5,1.328923071356907e-4,9.740797381673664e-6,3.4092790835857824e-5,1.3567539210188317e-4,1.98990575082762e-4,5.0791300633012674e-5,1.0784454243995842e-4,2.435199345418416e-5,7.653483657029307e-5
4940,Viana do Castelo,Paredes de Coura,Viana do Castelo_Paredes de Coura,8.154438950943952e-4,1.6489778424690416e-4,0,3.757164704359842e-5,2.7830849661924755e-6,0,1.3497962086033506e-4,1.0227837250757347e-4,1.5306967314058615e-5,7.027289539636e-5,9.045026140125545e-6,2.296045097108792e-5,4.3833588217531485e-5,8.697140519351485e-5,3.4092790835857824e-5,4.452935945907961e-5,1.182811110631802e-5,3.4092790835857824e-5
4944,Viana do Castelo,Paredes de Coura,Viana do Castelo_Paredes de Coura,8.154438950943952e-4,1.6489778424690416e-4,0,3.757164704359842e-5,2.7830849661924755e-6,0,1.3497962086033506e-4,1.0227837250757347e-4,1.5306967314058615e-5,7.027289539636e-5,9.045026140125545e-6,2.296045097108792e-5,4.3833588217531485e-5,8.697140519351485e-5,3.4092790835857824e-5,4.452935945907961e-5,1.182811110631802e-5,3.4092790835857824e-5
4980,Viana do Castelo,Ponte da Barca,Viana do Castelo_Ponte da Barca,9.692093394765295e-4,2.0455674501514693e-4,6.957712415481189e-7,4.035473200979089e-5,1.3915424830962378e-6,6.957712415481189e-7,1.4193733327581625e-4,1.3776270582652753e-4,1.948159476334733e-5,1.029741437491216e-4,9.740797381673664e-6,1.739428103870297e-5,6.053209801468634e-5,7.931792153648555e-5,3.2701248352761585e-5,6.609826794707129e-5,1.5306967314058615e-5,3.8267418285146535e-5
4990,Viana do Castelo,Ponte de Lima,Viana do Castelo_Ponte de Lima,0.00376899281546616,7.194274637607549e-4,9.740797381673664e-6,2.1499331363836871e-4,2.0177366004895445e-5,5.566169932384951e-6,5.496592808230139e-4,6.150617775285371e-4,5.566169932384951e-5,3.2005477111213466e-4,3.200547711121347e-5,8.279677774422614e-5,2.184721698461093e-4,3.061393462811723e-4,1.4541618948355685e-4,2.3934530709255288e-4,6.888135291326376e-5,1.6559355548845229e-4
4924,Viana do Castelo,Vila Nova de Cerveira,Viana do Castelo_Vila Nova de Cerveira,8.084861826789141e-4,5.844478429004198e-5,2.0873137246443567e-6,5.2182843116108914e-5,4.1746274492887135e-6,6.957712415481189e-7,1.0088683002447723e-4,1.3706693458497943e-4,3.757164704359842e-5,9.184180388435168e-5,1.0436568623221782e-5,2.504776469573228e-5,6.540249670552317e-5,1.0019105878292912e-4,3.200547711121347e-5,3.548433331895406e-5,1.739428103870297e-5,3.757164704359842e-5
4930,Viana do Castelo,Valença,Viana do Castelo_Valença,0.001434680300072221,1.0645299995686219e-4,7.653483657029307e-6,8.627563395196674e-5,4.870398690836832e-6,5.566169932384951e-6,1.5028658817439367e-4,3.7849955540217664e-4,3.8267418285146535e-5,1.3219653589414257e-4,1.182811110631802e-5,5.357438559920515e-5,8.48840914688705e-5,1.7881320907786653e-4,4.452935945907961e-5,5.566169932384951e-5,2.6439307178828515e-5,6.888135291326376e-5
4900,Viana do Castelo,Viana do Castelo,Viana do Castelo_Viana do Castelo,0.007729322722358053,4.1467965996267884e-4,4.1746274492887135e-6,5.21132659919541e-4,3.478856207740594e-5,9.045026140125545e-6,8.975449015970733e-4,0.0012523882347866139,9.9495287541381e-5,5.921013265574491e-4,1.1271494113079525e-4,2.5673958813125585e-4,7.479540846642278e-4,8.571901695872824e-4,5.09304548813223e-4,7.152528363114661e-4,2.546522744066115e-4,4.501639932816329e-4
4905,Viana do Castelo,Viana do Castelo,Viana do Castelo_Viana do Castelo,0.007729322722358053,4.1467965996267884e-4,4.1746274492887135e-6,5.21132659919541e-4,3.478856207740594e-5,9.045026140125545e-6,8.975449015970733e-4,0.0012523882347866139,9.9495287541381e-5,5.921013265574491e-4,1.1271494113079525e-4,2.5673958813125585e-4,7.479540846642278e-4,8.571901695872824e-4,5.09304548813223e-4,7.152528363114661e-4,2.546522744066115e-4,4.501639932816329e-4
4925,Viana do Castelo,Viana do Castelo,Viana do Castelo_Viana do Castelo,0.007729322722358053,4.1467965996267884e-4,4.1746274492887135e-6,5.21132659919541e-4,3.478856207740594e-5,9.045026140125545e-6,8.975449015970733e-4,0.0012523882347866139,9.9495287541381e-5,5.921013265574491e-4,1.1271494113079525e-4,2.5673958813125585e-4,7.479540846642278e-4,8.571901695872824e-4,5.09304548813223e-4,7.152528363114661e-4,2.546522744066115e-4,4.501639932816329e-4
4935,Viana do Castelo,Viana do Castelo,Viana do Castelo_Viana do Castelo,0.007729322722358053,4.1467965996267884e-4,4.1746274492887135e-6,5.21132659919541e-4,3.478856207740594e-5,9.045026140125545e-6,8.975449015970733e-4,0.0012523882347866139,9.9495287541381e-5,5.921013265574491e-4,1.1271494113079525e-4,2.5673958813125585e-4,7.479540846642278e-4,8.571901695872824e-4,5.09304548813223e-4,7.152528363114661e-4,2.546522744066115e-4,4.501639932816329e-4
4939,Viana do Castelo,Viana do Castelo,Viana do Castelo_Viana do Castelo,0.007729322722358053,4.1467965996267884e-4,4.1746274492887135e-6,5.21132659919541e-4,3.478856207740594e-5,9.045026140125545e-6,8.975449015970733e-4,0.0012523882347866139,9.9495287541381e-5,5.921013265574491e-4,1.1271494113079525e-4,2.5673958813125585e-4,7.479540846642278e-4,8.571901695872824e-4,5.09304548813223e-4,7.152528363114661e-4,2.546522744066115e-4,4.501639932816329e-4
4904,Viana do Castelo,Viana do Castelo,Viana do Castelo_Viana do Castelo,0.007729322722358053,4.1467965996267884e-4,4.1746274492887135e-6,5.21132659919541e-4,3.478856207740594e-5,9.045026140125545e-6,8.975449015970733e-4,0.0012523882347866139,9.9495287541381e-5,5.921013265574491e-4,1.1271494113079525e-4,2.5673958813125585e-4,7.479540846642278e-4,8.571901695872824e-4,5.09304548813223e-4,7.152528363114661e-4,2.546522744066115e-4,4.501639932816329e-4
4920,Viana do Castelo,Vila Nova de Cerveira,Viana do Castelo_Vila Nova de Cerveira,8.084861826789141e-4,5.844478429004198e-5,2.0873137246443567e-6,5.2182843116108914e-5,4.1746274492887135e-6,6.957712415481189e-7,1.0088683002447723e-4,1.3706693458497943e-4,3.757164704359842e-5,9.184180388435168e-5,1.0436568623221782e-5,2.504776469573228e-5,6.540249670552317e-5,1.0019105878292912e-4,3.200547711121347e-5,3.548433331895406e-5,1.739428103870297e-5,3.757164704359842e-5
5070,Vila Real,Alijó,Vila Real_Alijó,0.0016343666463965315,0.0010033021303123874,0,6.818558167171565e-5,1.3915424830962378e-6,0,6.331518298087882e-5,1.4611196072510495e-4,2.1568908487991684e-5,8.48840914688705e-5,4.1746274492887135e-6,1.3915424830962377e-5,4.6616673183723964e-5,5.427015684075327e-5,2.0873137246443565e-5,6.122786925623446e-5,1.252388234786614e-5,3.200547711121347e-5
5085,Vila Real,Alijó,Vila Real_Alijó,0.0016343666463965315,0.0010033021303123874,0,6.818558167171565e-5,1.3915424830962378e-6,0,6.331518298087882e-5,1.4611196072510495e-4,2.1568908487991684e-5,8.48840914688705e-5,4.1746274492887135e-6,1.3915424830962377e-5,4.6616673183723964e-5,5.427015684075327e-5,2.0873137246443565e-5,6.122786925623446e-5,1.252388234786614e-5,3.200547711121347e-5
5460,Vila Real,Boticas,Vila Real_Boticas,4.7451598673581703e-4,1.9481594763347328e-4,2.7830849661924755e-6,2.7135078420376635e-5,6.26194117393307e-6,6.957712415481189e-7,4.174627449288713e-5,7.166443787945624e-5,1.182811110631802e-5,3.618010456050218e-5,2.0873137246443567e-6,3.4788562077405943e-6,1.948159476334733e-5,1.948159476334733e-5,6.9577124154811885e-6,6.26194117393307e-6,6.9577124154811885e-6,1.6698509797154854e-5
5400,Vila Real,Chaves,Vila Real_Chaves,0.003429456449590678,6.101913788377002e-4,4.870398690836832e-6,1.6141892803916356e-4,1.948159476334733e-5,2.7830849661924755e-6,2.8248312406853625e-4,6.275856598764033e-4,8.418832022732238e-5,3.1866322862903845e-4,2.922239214502099e-5,5.844478429004198e-5,2.6369730054673704e-4,2.511734181988709e-4,1.809005228025109e-4,2.6717615675447766e-4,8.905871891815922e-5,1.7811743783631843e-4
5425,Vila Real,Chaves,Vila Real_Chaves,0.003429456449590678,6.101913788377002e-4,4.870398690836832e-6,1.6141892803916356e-4,1.948159476334733e-5,2.7830849661924755e-6,2.8248312406853625e-4,6.275856598764033e-4,8.418832022732238e-5,3.1866322862903845e-4,2.922239214502099e-5,5.844478429004198e-5,2.6369730054673704e-4,2.511734181988709e-4,1.809005228025109e-4,2.6717615675447766e-4,8.905871891815922e-5,1.7811743783631843e-4
5040,Vila Real,Mesão Frio,Vila Real_Mesão Frio,4.2929085603518927e-4,2.4212839205874537e-4,0,1.182811110631802e-5,0,0,2.7830849661924754e-5,4.035473200979089e-5,4.1746274492887135e-6,2.435199345418416e-5,6.957712415481189e-7,3.4788562077405943e-6,1.6698509797154854e-5,1.0436568623221782e-5,8.349254898577427e-6,2.504776469573228e-5,4.1746274492887135e-6,9.740797381673664e-6
4880,Vila Real,Mondim de Basto,Vila Real_Mondim de Basto,5.15566489987156e-4,1.6281047052225982e-4,4.1746274492887135e-6,2.7135078420376635e-5,2.0873137246443567e-6,0,3.2701248352761585e-5,7.305598036255248e-5,1.6698509797154854e-5,5.427015684075327e-5,2.7830849661924755e-6,9.045026140125545e-6,2.365622221263604e-5,4.035473200979089e-5,1.252388234786614e-5,2.7135078420376635e-5,9.045026140125545e-6,1.809005228025109e-5
5470,Vila Real,Montalegre,Vila Real_Montalegre,0.0011716787707670318,5.774901304849387e-4,2.0873137246443567e-6,4.174627449288713e-5,4.1746274492887135e-6,6.957712415481189e-7,7.514329408719684e-5,1.141064836138915e-4,1.809005228025109e-5,1.1688956858008396e-4,6.9577124154811885e-6,9.045026140125545e-6,5.427015684075327e-5,4.592090194217584e-5,1.3219653589414257e-5,4.313781697598337e-5,1.3915424830962377e-5,3.478856207740594e-5
5090,Vila Real,Murça,Vila Real_Murça,8.571901695872824e-4,5.21132659919541e-4,6.957712415481189e-7,2.435199345418416e-5,1.3915424830962378e-6,0,3.478856207740594e-5,7.514329408719684e-5,1.252388234786614e-5,3.618010456050218e-5,2.7830849661924755e-6,3.4788562077405943e-6,2.504776469573228e-5,3.757164704359842e-5,1.739428103870297e-5,4.035473200979089e-5,4.870398690836832e-6,1.948159476334733e-5
5050,Vila Real,Peso da Régua,Vila Real_Peso da Régua,0.0017470815875273262,8.070946401958179e-4,6.957712415481189e-7,6.261941173933069e-5,2.0873137246443567e-6,0,6.470672546397505e-5,2.3030028095242733e-4,2.504776469573228e-5,1.1271494113079525e-4,4.870398690836832e-6,1.809005228025109e-5,9.9495287541381e-5,8.766717643506297e-5,4.452935945907961e-5,9.671220257518852e-5,3.200547711121347e-5,5.844478429004198e-5
5054,Vila Real,Peso da Régua,Vila Real_Peso da Régua,0.0017470815875273262,8.070946401958179e-4,6.957712415481189e-7,6.261941173933069e-5,2.0873137246443567e-6,0,6.470672546397505e-5,2.3030028095242733e-4,2.504776469573228e-5,1.1271494113079525e-4,4.870398690836832e-6,1.809005228025109e-5,9.9495287541381e-5,8.766717643506297e-5,4.452935945907961e-5,9.671220257518852e-5,3.200547711121347e-5,5.844478429004198e-5
5040,Vila Real,Peso da Régua,Vila Real_Peso da Régua,0.0017470815875273262,8.070946401958179e-4,6.957712415481189e-7,6.261941173933069e-5,2.0873137246443567e-6,0,6.470672546397505e-5,2.3030028095242733e-4,2.504776469573228e-5,1.1271494113079525e-4,4.870398690836832e-6,1.809005228025109e-5,9.9495287541381e-5,8.766717643506297e-5,4.452935945907961e-5,9.671220257518852e-5,3.200547711121347e-5,5.844478429004198e-5
4870,Vila Real,Ribeira de Pena,Vila Real_Ribeira de Pena,5.336565422674072e-4,1.8924977770108832e-4,1.3915424830962378e-6,2.0873137246443565e-5,4.870398690836832e-6,0,5.0791300633012674e-5,6.331518298087882e-5,1.3219653589414257e-5,5.14870718745608e-5,2.0873137246443567e-6,3.4788562077405943e-6,2.0177366004895445e-5,4.80082156668202e-5,6.9577124154811885e-6,2.435199345418416e-5,1.182811110631802e-5,2.1568908487991684e-5
5060,Vila Real,Sabrosa,Vila Real_Sabrosa,7.277767186593323e-4,4.105050325133901e-4,2.0873137246443567e-6,2.7135078420376635e-5,0,0,3.8267418285146535e-5,7.166443787945624e-5,5.566169932384951e-6,5.009552939146456e-5,1.3915424830962378e-6,4.870398690836832e-6,2.6439307178828515e-5,4.244204573443525e-5,6.9577124154811885e-6,1.948159476334733e-5,9.045026140125545e-6,1.182811110631802e-5
5085,Vila Real,Sabrosa,Vila Real_Sabrosa,7.277767186593323e-4,4.105050325133901e-4,2.0873137246443567e-6,2.7135078420376635e-5,0,0,3.8267418285146535e-5,7.166443787945624e-5,5.566169932384951e-6,5.009552939146456e-5,1.3915424830962378e-6,4.870398690836832e-6,2.6439307178828515e-5,4.244204573443525e-5,6.9577124154811885e-6,1.948159476334733e-5,9.045026140125545e-6,1.182811110631802e-5
5030,Vila Real,Santa Marta de Penaguião,Vila Real_Santa Marta de Penaguião,9.970401891384543e-4,6.630699931953573e-4,0,1.948159476334733e-5,0,0,4.9399758149916435e-5,6.331518298087882e-5,1.1132339864769902e-5,4.174627449288713e-5,2.7830849661924755e-6,2.0873137246443567e-6,3.339701959430971e-5,2.7830849661924754e-5,1.6698509797154854e-5,3.061393462811723e-5,9.045026140125545e-6,2.6439307178828515e-5
5430,Vila Real,Valpaços,Vila Real_Valpaços,0.002517996123162642,0.0015028658817439367,2.7830849661924755e-6,7.375175160410059e-5,1.0436568623221782e-5,6.957712415481189e-7,1.141064836138915e-4,2.3099605219397546e-4,2.0873137246443565e-5,9.671220257518852e-5,6.26194117393307e-6,1.948159476334733e-5,5.7749013048493864e-5,1.8298783652715526e-4,5.2182843116108914e-5,6.401095422242694e-5,2.2264679729539804e-5,5.983632677313822e-5
5445,Vila Real,Valpaços,Vila Real_Valpaços,0.002517996123162642,0.0015028658817439367,2.7830849661924755e-6,7.375175160410059e-5,1.0436568623221782e-5,6.957712415481189e-7,1.141064836138915e-4,2.3099605219397546e-4,2.0873137246443565e-5,9.671220257518852e-5,6.26194117393307e-6,1.948159476334733e-5,5.7749013048493864e-5,1.8298783652715526e-4,5.2182843116108914e-5,6.401095422242694e-5,2.2264679729539804e-5,5.983632677313822e-5
5450,Vila Real,Vila Pouca de Aguiar,Vila Real_Vila Pouca de Aguiar,0.0011967265354627644,3.4162367960012633e-4,1.3915424830962377e-5,4.3833588217531485e-5,3.4788562077405943e-6,6.957712415481189e-7,1.2036842478782455e-4,1.7881320907786653e-4,2.435199345418416e-5,1.0227837250757347e-4,5.566169932384951e-6,1.6002738555606734e-5,7.723060781184119e-5,9.045026140125545e-5,4.105050325133901e-5,6.609826794707129e-5,1.6698509797154854e-5,5.427015684075327e-5
