year,month,date,postcodes,energy_kwh,energy_normalized
2023,10,2023-10,4785,11478092.63,0.4736562858416735
2023,11,2023-11,4785,11544767.226,0.4994885853656686
2023,12,2023-12,4785,11670219.017,0.548093427919701
2023,1,2023-01,4795,15486532.554,0.9487044317264048
2023,2,2023-02,4795,14417209.337,0.7413451359415553
2023,3,2023-03,4795,15556199.977,0.9622140867519025
2023,4,2023-04,4795,12861596.809,0.43968637347201356
2023,5,2023-05,4795,13230616.793,0.5112453958482913
2023,6,2023-06,4795,13885921.53,0.6383197234496492
2023,7,2023-07,4795,14314336.502,0.7213964073608395
2023,8,2023-08,4795,10594194.976,0
2023,9,2023-09,4795,13406566.508,0.5453649290407937
2023,10,2023-10,4795,15581914.179,0.9672004919225939
2023,11,2023-11,4795,15751056.707,1
2023,12,2023-12,4795,14900849.128,0.8351308172780637
2023,1,2023-01,4800,10599412.703,1
2023,2,2023-02,4800,9145128.275,0.4117613520693325
2023,3,2023-03,4800,9357292.852,0.4975790927467165
2023,4,2023-04,4800,8155777.249,0.01158206206385685
2023,5,2023-05,4800,8354873.463,0.09211382426703107
2023,6,2023-06,4800,8424557.458,0.1203000705143212
2023,7,2023-07,4800,8827920.012,0.28345484190737685
2023,8,2023-08,4800,8269490.388,0.05757750961829655
2023,9,2023-09,4800,8127143.271,0
2023,10,2023-10,4800,9206838.258,0.4367222168526168
2023,11,2023-11,4800,9644108.677,0.6135922672363485
2023,12,2023-12,4800,10420328.394,0.9275627863686662
2023,1,2023-01,4805,16937913.299,0.7784519278108786
2023,2,2023-02,4805,15680706.05,0.5434524394748268
2023,3,2023-03,4805,18123157.762,1
2023,4,2023-04,4805,16287172.615,0.6568142838177423
2023,5,2023-05,4805,17651106.672,0.9117633431506919
2023,6,2023-06,4805,16640040.602,0.7227730161278936
2023,7,2023-07,4805,17067883.883,0.8027462681139852
2023,8,2023-08,4805,12773328.033,0
2023,9,2023-09,4805,13580234.426,0.15082842517883832
2023,10,2023-10,4805,15131164.518,0.440731126865365
2023,11,2023-11,4805,15955700.3,0.5948548698193534
2023,12,2023-12,4805,15878706.388,0.5804630263588715
2023,1,2023-01,4810,8821075.119,0.9507050725899328
2023,2,2023-02,4810,7592083.584,0.4227830542212018
2023,3,2023-03,4810,7710327.258,0.47357546186574634
2023,4,2023-04,4810,6607853.382,0
2023,5,2023-05,4810,6828435.145,0.09475245859874258
2023,6,2023-06,4810,7004932.512,0.17056815266160433
2023,7,2023-07,4810,7272357.538,0.2854424666561511
2023,8,2023-08,4810,6895774.445,0.12367853185402977
2023,9,2023-09,4810,6699839.03,0.03951308659999485
2023,10,2023-10,4810,7316792.117,0.3045296547799039
2023,11,2023-11,4810,7879103.89,0.5460746595261403
2023,12,2023-12,4810,8935832.69,1
2023,1,2023-01,4815,18403896.756,1
2023,2,2023-02,4815,15688319.585,0.6051694445072389
2023,3,2023-03,4815,17067660.865,0.8057183700220112
2023,4,2023-04,4815,14007072.703,0.3607250415164415
2023,5,2023-05,4815,14482290.503,0.42981919577498323
2023,6,2023-06,4815,14321899.588,0.40649920518818555
2023,7,2023-07,4815,14385783.159,0.4157875384729668
2023,8,2023-08,4815,11526067.436,0
2023,9,2023-09,4815,13250217.603,0.25068231367509414
2023,10,2023-10,4815,15355592.467,0.556792681647994
2023,11,2023-11,4815,16120016.977,0.6679359616618109
2023,12,2023-12,4815,15117709.358,0.5222057359806652
2023,1,2023-01,4820,14874986.19,1
2023,2,2023-02,4820,13054637.117,0.4475082062767708
2023,3,2023-03,4820,13566221.43,0.602778499717921
2023,4,2023-04,4820,11709454.078,0.03923344121846732
2023,5,2023-05,4820,12172327.241,0.1797194764989188
2023,6,2023-06,4820,12592831.944,0.30734631526047745
2023,7,2023-07,4820,13079833.956,0.45515566630613913
2023,8,2023-08,4820,11731904.128,0.04604722686960908
2023,9,2023-09,4820,11580187.799,0
2023,10,2023-10,4820,13165136.509,0.4810457338844802
2023,11,2023-11,4820,13444683.05,0.5658905431339943
2023,12,2023-12,4820,14246551.558,0.8092646173081127
2023,1,2023-01,4825,6643996.364,0.7857000317597802
2023,2,2023-02,4825,6163465.041,0.3990659326296399
2023,3,2023-03,4825,6507102.067,0.675555280183099
2023,4,2023-04,4825,5667482.713,0
2023,5,2023-05,4825,6096713.181,0.3453575810174363
2023,6,2023-06,4825,6038149.634,0.29823752213167926
2023,7,2023-07,4825,6184674.609,0.41613108910148855
2023,8,2023-08,4825,6091198.538,0.3409205153647371
2023,9,2023-09,4825,6183172.363,0.414922386357085
2023,10,2023-10,4825,6910340.816,1
2023,11,2023-11,4825,6807626.492,0.9173563548790734
2023,12,2023-12,4825,6308149.182,0.51547836993906615
2023,1,2023-01,4830,5606512.795,0.7552157809180963
2023,2,2023-02,4830,4846346.407,0.2733241349619374
2023,3,2023-03,4830,4995032.483,0.367580575427446
2023,4,2023-04,4830,4415187.614,0
2023,5,2023-05,4830,4514698.573,0.06308289945488318
2023,6,2023-06,4830,4598639.128,0.11629526565519369
2023,7,2023-07,4830,4990591.661,0.36476540883134256
2023,8,2023-08,4830,5024914.823,0.386523862364281
2023,9,2023-09,4830,4599249.625,0.11668227751052648
2023,10,2023-10,4830,5019193.787,0.3828971307721778
2023,11,2023-11,4830,5286236.186,0.5521830966154759
2023,12,2023-12,4830,5992650.918,1
2023,1,2023-01,4835,17859401.883,1
2023,2,2023-02,4835,15687136.285,0.5359419276781779
2023,3,2023-03,4835,16882726.335,0.7913541638250724
2023,4,2023-04,4835,14561824.629,0.2955431668979887
2023,5,2023-05,4835,15770803.833,0.5538157093541025
2023,6,2023-06,4835,15921369.035,0.5859807436221016
2023,7,2023-07,4835,15333555.165,0.46040688578106315
2023,8,2023-08,4835,13178380.848,0
2023,9,2023-09,4835,13981900.586,0.1716548018032992
2023,10,2023-10,4835,16303071.445,0.667523297510668
2023,11,2023-11,4835,17015386.11,0.8196940866769675
2023,12,2023-12,4835,16882202.846,0.791242331599563
2023,1,2023-01,4840,931809.812,0.7898816514092574
2023,2,2023-02,4840,807168.635,0.16675400320112813
2023,3,2023-03,4840,849814.693,0.3799575244330196
2023,4,2023-04,4840,773813.647,0
2023,5,2023-05,4840,801261.995,0.13722451077654943
2023,6,2023-06,4840,827231.218,0.26705432499422527
2023,7,2023-07,4840,933462.654,0.7981448239266317
2023,8,2023-08,4840,973838.758,1
2023,9,2023-09,4840,845507.296,0.35842324316970364
2023,10,2023-10,4840,824617.279,0.2539862707537754
2023,11,2023-11,4840,829716.7,0.27948017486664434
2023,12,2023-12,4840,912191.313,0.6918014708663252
2023,1,2023-01,4845,807709.091,0.3975615437668101
2023,2,2023-02,4845,686955.78,0.05493262155032111
2023,3,2023-03,4845,696921.357,0.0832092367296383
2023,4,2023-04,4845,667595.78,0
2023,5,2023-05,4845,704053.113,0.10344508659209876
2023,6,2023-06,4845,742557.879,0.21269961854259817
2023,7,2023-07,4845,951076.771,0.8043571278570755
2023,8,2023-08,4845,1020027.531,1
2023,9,2023-09,4845,850033.092,0.5176528830967899
2023,10,2023-10,4845,759622.486,0.26111922588949715
2023,11,2023-11,4845,723417.906,0.15839130793865375
2023,12,2023-12,4845,825441.214,0.4478751802359602
2023,1,2023-01,4850,3720411.506,0.4033089066240028
2023,2,2023-02,4850,3375054.366,0.07691265649357086
2023,3,2023-03,4850,3576156.74,0.26697405428580345
2023,4,2023-04,4850,3293673.728,0
2023,5,2023-05,4850,3308132.129,0.013664602009624324
2023,6,2023-06,4850,3576208.531,0.26702300184249916
2023,7,2023-07,4850,4111800.143,0.7732094202212049
2023,8,2023-08,4850,4351765.357,1
2023,9,2023-09,4850,3884574.128,0.5584586285390601
2023,10,2023-10,4850,3664073.683,0.3500641578178483
2023,11,2023-11,4850,3833227.316,0.5099308729149772
2023,12,2023-12,4850,4299972.373,0.9510505682301356
2023,1,2023-01,4860,3372628.07,0.8584449232549741
2023,2,2023-02,4860,2916888.345,0.329306648699346
2023,3,2023-03,4860,3009546.95,0.4368882609286322
2023,4,2023-04,4860,2643650.659,0.012063034016397935
2023,5,2023-05,4860,2633260.929,0
2023,6,2023-06,4860,2670061.047,0.042726911598420375
2023,7,2023-07,4860,2952739.152,0.3709313592891605
2023,8,2023-08,4860,3050388.885,0.4843079389376382
2023,9,2023-09,4860,2810607.463,0.20590884193643882
2023,10,2023-10,4860,2985151.448,0.40856377410625005
2023,11,2023-11,4860,3115236.486,0.5595994832554217
2023,12,2023-12,4860,3494547.566,1
2023,1,2023-01,4870,1942301.846,0.27692961364747976
2023,2,2023-02,4870,1650201.347,0.01607377534184478
2023,3,2023-03,4870,1675227.901,0.03842335278495366
2023,4,2023-04,4870,1632202.295,0
2023,5,2023-05,4870,2528498.59,0.800423560394054
2023,6,2023-06,4870,2273314.021,0.572534923102965
2023,7,2023-07,4870,2324418.314,0.6181728225148785
2023,8,2023-08,4870,2358488.648,0.6485988079799805
2023,9,2023-09,4870,2256248.535,0.5572948544558277
2023,10,2023-10,4870,2484598.757,0.7612194926916833
2023,11,2023-11,4870,2256394.949,0.5574256072167453
2023,12,2023-12,4870,2751979.797,1
2023,1,2023-01,4880,1479323.84,0.8672684686986928
2023,2,2023-02,4880,1300266.715,0.4176396163319135
2023,3,2023-03,4880,1305404.567,0.43054123361405366
2023,4,2023-04,4880,1133948.765,0
2023,5,2023-05,4880,1165251.359,0.07860368257517399
2023,6,2023-06,4880,1201175.754,0.16881313107280219
2023,7,2023-07,4880,1392474.598,0.6491820618640878
2023,8,2023-08,4880,1435404.506,0.7569829955954399
2023,9,2023-09,4880,1227114.76,0.23394835257998894
2023,10,2023-10,4880,1251959.375,0.2963354579797013
2023,11,2023-11,4880,1300544.822,0.4183379684988272
2023,12,2023-12,4880,1532181.939,1
2023,1,2023-01,4890,3571940.129,0.8650089200840241
2023,2,2023-02,4890,3203302.923,0.46582023824574126
2023,3,2023-03,4890,3230551.464,0.49532705141263167
2023,4,2023-04,4890,2773133.735,0
2023,5,2023-05,4890,2883728.185,0.11976016526701302
2023,6,2023-06,4890,2917314.564,0.15613007623235076
2023,7,2023-07,4890,3188752.475,0.45006389552520637
2023,8,2023-08,4890,3096878.014,0.35057517223775625
2023,9,2023-09,4890,3024583.443,0.2722890577820327
2023,10,2023-10,4890,3371260.345,0.6476974356687715
2023,11,2023-11,4890,3474884.311,0.7599094254547266
2023,12,2023-12,4890,3696599.812,1
2023,1,2023-01,4900,12101512.291,0.9677109661382891
2023,2,2023-02,4900,10453788.502,0.41407600310726367
2023,3,2023-03,4900,10734169.948,0.508284129813381
2023,4,2023-04,4900,9259369.244,0.012751299196968328
2023,5,2023-05,4900,9289224.822,0.022782769236210303
2023,6,2023-06,4900,9322025.193,0.03380368931226837
2023,7,2023-07,4900,9616365.359,0.13270194398931823
2023,8,2023-08,4900,9696415.292,0.15959871029988293
2023,9,2023-09,4900,9221418.933,0
2023,10,2023-10,4900,9868878.939,0.21754647161064763
2023,11,2023-11,4900,10541584.831,0.44357555739219284
2023,12,2023-12,4900,12197610.646,1
2023,1,2023-01,4905,26190448.678,1
2023,2,2023-02,4905,23455420.92,0.8104388833695172
2023,3,2023-03,4905,25339121.794,0.9409956720634535
2023,4,2023-04,4905,24109364.085,0.8557628096834936
2023,5,2023-05,4905,16853374.946,0.35285990516112664
2023,6,2023-06,4905,24878718.577,0.909085740743924
2023,7,2023-07,4905,25058471.336,0.921544164104997
2023,8,2023-08,4905,25128208.066,0.9263775236094084
2023,9,2023-09,4905,12495830.554,0.050844330255791846
2023,10,2023-10,4905,11762237.837,0
2023,11,2023-11,4905,24847254.422,0.9069050022347118
2023,12,2023-12,4905,25808356.785,0.9735177218290832
2023,1,2023-01,4910,4725019.11,0.720491127654988
2023,2,2023-02,4910,4164475.124,0.34540801989257386
2023,3,2023-03,4910,4152470.86,0.3373754715824035
2023,4,2023-04,4910,3667117.534,0.012605536616222414
2023,5,2023-05,4910,3648279.155,0
2023,6,2023-06,4910,3676230.217,0.01870320877944457
2023,7,2023-07,4910,4205025.039,0.3725416410134358
2023,8,2023-08,4910,4521761.804,0.58448327829078806
2023,9,2023-09,4910,3955364.577,0.20548352548428273
2023,10,2023-10,4910,4005694.948,0.2391616532334139
2023,11,2023-11,4910,4299144.716,0.43552100005120203
2023,12,2023-12,4910,5142731.916,1
2023,1,2023-01,4920,5843015.565,1
2023,2,2023-02,4920,5171309.241,0.41150007394072324
2023,3,2023-03,4920,5465012.898,0.6688217251625732
2023,4,2023-04,4920,4782614.047,0.07095378941803013
2023,5,2023-05,4920,5014777.47,0.2743583910831594
2023,6,2023-06,4920,4965563.779,0.23124095645468348
2023,7,2023-07,4920,5071726.792,0.3242532195054184
2023,8,2023-08,4920,4701628.295,0
2023,9,2023-09,4920,5037170.634,0.29397764266286197
2023,10,2023-10,4920,5339383.472,0.5587544155806117
2023,11,2023-11,4920,5461853.209,0.6660534368847477
2023,12,2023-12,4920,5432221.598,0.6400923877484633
2023,1,2023-01,4925,5543809.062,0.731252381930978
2023,2,2023-02,4925,4900641.691,0.1367558971483317
2023,3,2023-03,4925,5248078.76,0.45790110058509886
2023,4,2023-04,4925,4752689.713,0
2023,5,2023-05,4925,5261363.83,0.47018083953207285
2023,6,2023-06,4925,5366144.944,0.5670327738081506
2023,7,2023-07,4925,5568008.305,0.7536203774894792
2023,8,2023-08,4925,5069174.208,0.29253492675347553
2023,9,2023-09,4925,5410095.24,0.6076571861388514
2023,10,2023-10,4925,5760451.25,0.9315004433669509
2023,11,2023-11,4925,5834558.803,1
2023,12,2023-12,4925,5641222.194,0.8212938970277817
2023,1,2023-01,4930,5396973.74,1
2023,2,2023-02,4930,4829025.876,0.4808279806796967
2023,3,2023-03,4930,4988103.807,0.6262441639274002
2023,4,2023-04,4930,4303024.446,0
2023,5,2023-05,4930,4547567.498,0.22354148710662203
2023,6,2023-06,4930,4565921.633,0.2403193534123712
2023,7,2023-07,4930,4740528.972,0.39993126591843636
2023,8,2023-08,4930,4544894.084,0.22109766817034884
2023,9,2023-09,4930,4662040.244,0.3281832165065592
2023,10,2023-10,4930,4959067.224,0.5997012673240045
2023,11,2023-11,4930,5078219.514,0.7086206575128519
2023,12,2023-12,4930,5349846.962,0.9569205096996023
2023,1,2023-01,4935,9556026.828,0.1892008346450825
2023,2,2023-02,4935,10008151.69,0.4310908402299517
2023,3,2023-03,4935,11071519.21,1
2023,4,2023-04,4935,10055179.283,0.4562509357909276
2023,5,2023-05,4935,10456628.941,0.6710293480775403
2023,6,2023-06,4935,10140203.048,0.5017392526680844
2023,7,2023-07,4935,10475489.664,0.6811199685570771
2023,8,2023-08,4935,9911244.547,0.3792448318998822
2023,9,2023-09,4935,10003211.265,0.42844767783990967
2023,10,2023-10,4935,10743122.063,0.8243051988548119
2023,11,2023-11,4935,10082019.368,0.47061057149383795
2023,12,2023-12,4935,9202385.093,0
2023,1,2023-01,4940,2619400.972,0.9707229991510562
2023,2,2023-02,4940,2289978.468,0.38281522848303573
2023,3,2023-03,4940,2386753.155,0.555525319021554
2023,4,2023-04,4940,2075475.518,0
2023,5,2023-05,4940,2194625.634,0.21264266472941412
2023,6,2023-06,4940,2142411.253,0.11945765169059436
2023,7,2023-07,4940,2259149.892,0.3277966454507437
2023,8,2023-08,4940,2164185.97,0.15831815810091884
2023,9,2023-09,4940,2293575.351,0.38923444830016046
2023,10,2023-10,4940,2423642.519,0.6213603590909511
2023,11,2023-11,4940,2584749.507,0.9088818520188287
2023,12,2023-12,4940,2635805.761,1
2023,1,2023-01,4950,6130061.604,0.7844175687303813
2023,2,2023-02,4950,5631156.588,0.4481444372631785
2023,3,2023-03,4950,5688275.532,0.48664388214544746
2023,4,2023-04,4950,4966275.91,0
2023,5,2023-05,4950,5114255.514,0.0997415604864488
2023,6,2023-06,4950,5154795.852,0.12706665438768688
2023,7,2023-07,4950,5352641.278,0.260418893418859
2023,8,2023-08,4950,5472817.275,0.3414202013679924
2023,9,2023-09,4950,5312318.752,0.2332406096737872
2023,10,2023-10,4950,5609165.378,0.43332187021275387
2023,11,2023-11,4950,5894513.08,0.6256525989711723
2023,12,2023-12,4950,6449906.237,1
2023,1,2023-01,4960,2268493.547,0.8165238157685616
2023,2,2023-02,4960,2015123.833,0.4590382464446302
2023,3,2023-03,4960,1942539.541,0.3566272812982807
2023,4,2023-04,4960,1689778.143,0
2023,5,2023-05,4960,1702324.906,0.017702536911051076
2023,6,2023-06,4960,1690509.03,0.001031226468158297
2023,7,2023-07,4960,1830309.723,0.19827946715167263
2023,8,2023-08,4960,1932608.254,0.34261498388804495
2023,9,2023-09,4960,1845637.955,0.21990644717521773
2023,10,2023-10,4960,1886549.399,0.27762941105796546
2023,11,2023-11,4960,2011705.444,0.4542151572184422
2023,12,2023-12,4960,2398533.225,1
2023,1,2023-01,4970,8939667.514,1
2023,2,2023-02,4970,8314796.402,0.5335204141056887
2023,3,2023-03,4970,8868634.394,0.9469722639340361
2023,4,2023-04,4970,7600120.981,0
2023,5,2023-05,4970,7800625.376,0.1496807987334027
2023,6,2023-06,4970,7935017.333,0.25000725525374473
2023,7,2023-07,4970,8249281.499,0.4846121444890484
2023,8,2023-08,4970,7737750.43,0.10274331321045638
2023,9,2023-09,4970,8499806.945,0.6716347225244172
2023,10,2023-10,4970,8538029.379,0.7001685830946796
2023,11,2023-11,4970,8638162.461,0.7749200602051791
2023,12,2023-12,4970,8915027.286,0.9816055453147889
2023,1,2023-01,4980,2466755.006,0.6836653689561175
2023,2,2023-02,4980,2236879.402,0.36909412899067906
2023,3,2023-03,4980,2267252.189,0.41065750109951815
2023,4,2023-04,4980,1967160.734,0
2023,5,2023-05,4980,1976989.834,0.013450545081522946
2023,6,2023-06,4980,2006422.835,0.0537278753391259
2023,7,2023-07,4980,2197902.581,0.31575664254787705
2023,8,2023-08,4980,2351608.154,0.5260936763472891
2023,9,2023-09,4980,2087070.336,0.16408923578033166
2023,10,2023-10,4980,2171095.801,0.27907314122217464
2023,11,2023-11,4980,2308845.493,0.4675754905941294
2023,12,2023-12,4980,2697919.223,1
2023,1,2023-01,4990,10946307.368,0.7823840059883289
2023,2,2023-02,4990,9562607.903,0.3246669929559194
2023,3,2023-03,4990,9837046.984,0.4154493048611124
2023,4,2023-04,4990,8581124.734,0
2023,5,2023-05,4990,8787596.869,0.06829937518738954
2023,6,2023-06,4990,8969164.142,0.12836041587153846
2023,7,2023-07,4990,9641007.952,0.35060111894033175
2023,8,2023-08,4990,10134879.942,0.5139701291922596
2023,9,2023-09,4990,9301143.255,0.23817652250095653
2023,10,2023-10,4990,9683769.293,0.3647462377113217
2023,11,2023-11,4990,10187102.087,0.5312448082885222
2023,12,2023-12,4990,11604170.471,1
2023,1,2023-01,5000,15835591.461,0.9071868350557295
2023,2,2023-02,5000,14013125.148,0.5415839804418353
2023,3,2023-03,5000,13652930.377,0.4693257249365124
2023,4,2023-04,5000,11357592.977,0.00886074966866258
2023,5,2023-05,5000,11313423.689,0
2023,6,2023-06,5000,11689438.348,0.07543186490002905
2023,7,2023-07,5000,12532261.403,0.24450962103982327
2023,8,2023-08,5000,12970300.043,0.3323840448757099
2023,9,2023-09,5000,11935037.376,0.1247012012310749
2023,10,2023-10,5000,12797311.234,0.29768096041509856
2023,11,2023-11,5000,13824348.754,0.5037137668539055
2023,12,2023-12,5000,16298248.862,1
2023,1,2023-01,5030,1234205.019,0.9534336778306387
2023,2,2023-02,5030,1063389.801,0.5300017296199423
2023,3,2023-03,5030,1022086.53,0.4276155095174435
2023,4,2023-04,5030,855901.73,0.01566185309905045
2023,5,2023-05,5030,849583.636,0
2023,6,2023-06,5030,859579.284,0.024778100896539076
2023,7,2023-07,5030,986659.431,0.3397956669725994
2023,8,2023-08,5030,1114658.004,0.6570899090674635
2023,9,2023-09,5030,1028399.119,0.4432637163330878
2023,10,2023-10,5030,986253.436,0.3387892504727896
2023,11,2023-11,5030,1017940.832,0.4173387847537683
2023,12,2023-12,5030,1252990.178,1
2023,1,2023-01,5040,1067910.051,0.8626366173378007
2023,2,2023-02,5040,928148.044,0.4788180520955313
2023,3,2023-03,5040,902578.285,0.40859762221167456
2023,4,2023-04,5040,753793.341,0
2023,5,2023-05,5040,757730.653,0.010812762890212243
2023,6,2023-06,5040,779057.626,0.06938152813283371
2023,7,2023-07,5040,852570.461,0.27126465404266464
2023,8,2023-08,5040,916135.703,0.44582940527521986
2023,9,2023-09,5040,852899.54,0.2721683805441836
2023,10,2023-10,5040,876871.446,0.33800073916967566
2023,11,2023-11,5040,916765.9,0.44756007095147904
2023,12,2023-12,5040,1117928.95,1
2023,1,2023-01,5050,3633664.002,0.8177157980569361
2023,2,2023-02,5050,3263805.937,0.5153637642990805
2023,3,2023-03,5050,3092138.229,0.37502863156552846
2023,4,2023-04,5050,2633377.088,0
2023,5,2023-05,5050,2780230.09,0.12004957582348891
2023,6,2023-06,5050,2935782.654,0.2472108804759887
2023,7,2023-07,5050,3281678.682,0.5299743982447959
2023,8,2023-08,5050,3477705.742,0.6902228445307331
2023,9,2023-09,5050,3092122.626,0.37501587640556566
2023,10,2023-10,5050,3024764.676,0.3199520151585221
2023,11,2023-11,5050,3043316.291,0.33511761260126766
2023,12,2023-12,5050,3856646.733,1
2023,1,2023-01,5060,1342976.415,0.8336045651813451
